Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Yemen,Aden City,Wheat,Retail,2014,10,115,KG,YER,WFP Sub-office
Yemen,Aden City,Wheat,Retail,2014,11,115,KG,YER,WFP Sub-office
Yemen,Aden City,Wheat,Retail,2014,12,120,KG,YER,WFP Sub-office
Yemen,Aden City,Wheat,Retail,2015,1,130,KG,YER,WFP Sub-office
Yemen,Aden City,Wheat,Retail,2015,2,127.5,KG,YER,WFP Sub-office
Yemen,Aden City,Wheat,Retail,2015,3,138,KG,YER,WFP Sub-office
Yemen,Aden City,Wheat,Retail,2015,4,190,KG,YER,WFP Sub-Offices
Yemen,Aden City,Wheat,Retail,2015,5,,KG,YER,
Yemen,Aden City,Wheat,Retail,2015,6,,KG,YER,
Yemen,Aden City,Wheat,Retail,2015,7,,KG,YER,
Yemen,Aden City,Wheat,Retail,2015,8,,KG,YER,
Yemen,Aden City,Wheat,Retail,2015,9,,KG,YER,
Yemen,Aden City,Wheat,Retail,2015,10,,KG,YER,
Yemen,Aden City,Wheat,Retail,2015,11,172,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2015,12,144,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,1,116,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,2,60,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,3,60,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,4,70,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,5,,KG,YER,
Yemen,Aden City,Wheat,Retail,2016,6,137.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,7,145,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,8,150,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,9,150,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,10,153,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,11,157,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2016,12,158,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,1,158,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,2,168,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,3,170,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,4,170,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,5,170,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,6,170,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,7,170,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,8,150,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,9,150,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,10,150,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,11,150,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2017,12,170,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,1,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,2,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,3,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,4,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,5,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,6,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,7,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,8,200,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,9,242.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,10,280,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,11,272.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2018,12,250,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,1,250,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,2,250,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,3,260,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,4,277.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,5,280,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,6,280,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,7,280,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,8,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,9,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,10,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,11,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2019,12,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,1,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,2,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,3,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,4,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,5,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,6,300,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,7,325,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,8,350,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,9,350,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,10,350,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,11,355,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2020,12,407.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,1,392.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,2,450,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,3,450,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,4,500,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,5,500,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,6,500,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,7,520,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,8,550,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,9,620,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,10,600,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,11,940,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2021,12,1033,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,1,800,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,2,837.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,3,1150,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,4,1050,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,5,900,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,6,883.3333,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,7,850,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,8,800,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,9,850,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,10,800,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,11,806,KG,YER,WFP Monitoring
Yemen,Aden City,Wheat,Retail,2022,12,812.5,KG,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2016,6,6750,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2016,7,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2016,8,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2016,9,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2016,10,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2016,11,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2016,12,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,1,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,2,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,3,7125,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,4,7500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,5,7500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,6,7500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,7,7500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,8,7500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,9,7500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,10,7500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,11,7625,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2017,12,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,1,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,2,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,3,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,4,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,5,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,6,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,7,9000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,8,11000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,9,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,10,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,11,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2018,12,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,1,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,2,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,3,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,4,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,5,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,6,10000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,7,11500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,8,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,9,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,10,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,11,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2019,12,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,1,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,2,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,3,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,4,12000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,5,12750,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,6,12750,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,7,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,8,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,9,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,10,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,11,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2020,12,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,1,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,2,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,3,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,4,17250,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,5,18000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,6,18000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,7,18000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,8,18000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,9,18000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,10,18000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,11,18600,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2021,12,22167,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,1,33333.3333,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,2,30625,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,3,34250,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,4,35000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,5,32500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,6,32500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,7,34250,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,8,31800,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,9,32875,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,10,29100,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,11,28375,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (qualified labour),Retail,2022,12,29375,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2016,6,3000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2016,7,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2016,8,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2016,9,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2016,10,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2016,11,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2016,12,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,1,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,2,4000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,3,4125,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,4,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,5,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,6,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,7,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,8,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,9,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,10,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,11,4625,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2017,12,5000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,1,5000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,2,5000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,3,5000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,4,5000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,5,5000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,6,5000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,7,4500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,8,5500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,9,6000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,10,6000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,11,6000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2018,12,6000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,1,6000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,2,6000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,3,6000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,4,6500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,5,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,6,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,7,6750,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,8,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,9,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,10,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,11,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2019,12,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,1,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,2,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,3,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,4,7000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,5,7250,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,6,7250,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,7,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,8,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,9,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,10,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,11,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2020,12,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,1,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,2,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,3,8000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,4,10500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,5,11000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,6,11000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,7,11000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,8,11000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,9,11000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,10,11000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,11,10500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2021,12,13000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,1,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,2,15000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,3,17750,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,4,16500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,5,15500,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,6,16416.6666,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,7,18750,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,8,15900,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,9,18000,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,10,16900,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,11,17250,Day,YER,WFP Monitoring
Yemen,Aden City,Wage (non-qualified labour),Retail,2022,12,18250,Day,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2015,11,186,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2015,12,152.5,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,1,120,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,2,102,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,3,119.75,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,4,105,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,5,,KG,YER,
Yemen,Al Bayda City,Wheat,Retail,2016,6,135,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,7,100,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,8,100,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,9,100,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,10,108,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,11,134,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2016,12,140,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,1,140,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,2,148,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,3,150,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,4,150,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,5,150,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,6,145,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,7,150,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,8,150,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,9,150,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,10,142.5,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,11,155,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2017,12,170,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2018,1,165,KG,YER,WFP Monitoring
Yemen,Al Bayda City,Wheat,Retail,2018,2,165,KG,YER,WFP Monitoring
